80,82,84,84,86,77,77,79,77,73,74,67,61,58,56,67,85,84,84,86,84,88,86,84
84,86,84,88,89,84,84,85,92,88,89,84,84,80,84,78,85,88,92,83,74,71,74,70
74,76,77,77,82,87,87,88,83,87,78,74,68,69,68,68,74,77,77,88,87,87,85,84
84,85,84,83,85,80,84,85,77,80,75,74,74,72,69,75,82,88,82,93,92,92,86,85
85,80,78,75,73,69,75,75,75,69,60,59,59,55,59,54,59,58,63,68,66,63,69,73
80,84,88,87,88,83,96,84,84,84,92,92,85,92,92,92,99,92,92,92,100,92,92,89
89,89,85,85,90,92,96,99,85,82,75,70,65,64,65,58,64,79,85,92,92,92,89,92
92,93,92,88,89,88,92,92,88,88,83,85,78,79,79,79,80,79,79,80,79,89,89,85
89,89,96,89,89,85,85,86,85,85,86,92,92,93,92,92,93,92,100,93,92,89,93,92
92,90,89,92,89,85,85,86,75,59,49,44,44,50,45,52,62,64,88,93,92,92,93,92
92,89,88,92,93,84,84,93,88,92,93,92,85,74,72,78,80,88,88,93,92,92,93,92
88,93,88,92,90,92,84,86,96,92,93,92,92,96,96,100,96,96,96,96,96,96,93,89
82,81,82,85,90,92,85,92,89,89,83,79,76,71,70,70,70,70,65,76,76,79,79,85
85,79,82,79,87,79,89,88,71,71,65,61,58,50,54,54,53,65,60,69,76,79,80,82
85,86,85,82,81,76,79,78,70,65,64,58,58,49,49,54,52,60,76,71,70,75,82,82
82,80,72,72,67,69,69,59,58,54,54,48,48,46,42,39,43,52,50,50,63,61,68,63
66,74,85,88,85,84,84,85,81,81,59,43,59,60,59,82,85,92,92,93,92,96,93,96
96,96,92,92,89,86,86,86,93,92,86,83,61,55,54,56,53,63,68,73,82,82,91,92
96,92,89,89,92,92,92,92,85,70,62,58,54,50,43,44,45,54,60,72,86,86,83,76
76,78,82,82,86,86,89,90,89,80,69,69,69,62,64,64,70,80,89,77,76,79,80,82
82,86,85,85,86,89,89,95,89,82,49,37,46,42,50,50,58,58,65,74,72,75,82,75
72,77,78,78,83,78,84,82,67,62,59,51,38,39,40,40,39,41,41,44,46,48,45,54
72,74,75,66,67,71,71,70,58,48,39,38,36,37,41,38,37,41,48,51,54,54,61,63
71,72,84,84,85,84,88,85,69,51,47,42,39,37,36,36,41,44,43,44,46,46,49,50
55,65,62,68,70,68,67,75,63,51,41,33,32,30,28,28,28,31,35,43,46,44,45,55
65,78,77,81,83,84,78,73,75,63,52,44,39,36,34,33,31,30,42,46,50,56,59,66
69,65,69,72,71,78,78,80,75,61,48,45,45,41,43,43,44,49,57,65,75,78,82,81
81,89,88,92,93,92,92,93,85,64,46,40,34,34,34,34,34,40,45,56,64,69,76,78
85,85,85,78,80,85,81,79,57,51,57,60,65,63,61,54,51,63,89,88,89,85,83,85
85,83,78,75,76,75,75,69,57,57,44,30,27,26,24,18,20,25,31,36,42,39,42,48
54,57,57,62,61,67,57,61,55,47,47,40,41,42,43,43,44,46,54,60,70,73,75,79
82,86,89,85,90,82,82,83,71,63,59,58,54,54,54,50,50,47,50,54,63,60,60,63
68,72,73,82,83,82,89,82,76,71,64,54,47,41,41,39,38,37,46,55,65,73,76,70
70,66,61,61,56,56,56,61,38,35,36,36,36,33,31,28,31,33,38,42,49,51,56,64
64,72,70,72,72,69,69,66,55,47,36,26,21,23,21,18,19,24,28,38,43,44,49,44
49,49,57,57,63,62,60,60,41,31,29,26,25,23,22,20,23,26,34,41,50,48,50,58
61,64,68,76,76,79,71,63,51,48,46,46,43,38,37,35,40,41,44,51,56,56,60,63
68,63,66,71,71,76,60,56,46,38,36,31,29,27,26,26,27,28,34,39,46,47,58,67
59,62,67,75,74,72,72,66,37,31,28,21,19,20,21,21,24,26,31,37,42,44,48,55
53,59,60,64,71,70,69,57,46,39,37,33,28,28,29,24,24,30,31,39,43,50,58,65
58,72,79,82,81,82,82,72,52,47,33,24,20,20,19,19,20,21,26,37,40,52,53,60
68,65,65,76,75,76,82,65,50,42,34,32,32,27,25,23,26,28,30,41,50,56,61,63
68,64,96,73,73,76,76,76,70,47,41,37,31,29,25,23,19,18,18,28,33,38,38,40
39,40,34,35,37,42,51,49,39,34,27,23,16,12,15,14,17,18,21,24,30,31,31,36
41,37,41,44,51,58,69,60,49,38,29,29,24,21,18,16,20,25,25,26,29,35,33,36
39,49,58,60,65,70,76,64,53,43,35,37,30,28,29,28,30,30,29,33,38,40,43,41
45,50,52,56,56,63,56,56,54,42,36,34,32,30,25,19,28,26,28,30,31,33,35,38
54,54,56,60,60,61,79,79,79,71,61,49,41,38,34,35,37,38,37,40,59,61,68,76
83,86,86,83,80,84,83,77,69,57,51,46,44,44,39,37,35,36,44,47,40,38,40,41
52,45,54,57,51,46,48,52,48,52,41,38,34,31,29,25,28,28,31,34,41,46,46,52
61,61,60,63,68,70,69,63,47,34,27,26,23,20,19,17,17,20,21,27,30,37,35,35
38,41,46,52,54,59,69,64,56,43,43,37,35,34,33,35,37,40,40,48,55,57,59,63
63,74,77,74,74,76,71,72,71,62,48,44,38,34,32,37,32,33,32,40,51,55,60,71
77,74,81,80,86,87,96,86,74,60,49,44,38,38,36,34,32,36,38,42,51,56,58,65
60,64,68,69,80,80,74,80,78,72,67,56,49,46,48,49,53,57,63,78,77,77,83,91
89,89,87,89,89,87,89,96,84,77,71,60,64,64,62,58,58,54,93,86,87,93,93,93
93,89,86,80,73,64,65,64,69,60,55,50,51,49,46,46,44,43,43,38,41,65,64,59
59,57,59,59,64,82,78,72,69,67,48,45,41,41,41,45,45,44,41,53,64,75,75,78
78,92,92,92,92,92,92,88,70,53,43,36,34,29,30,29,26,30,30,34,45,53,51,55
51,55,61,62,67,77,76,76,68,54,49,42,31,28,30,28,26,27,28,32,39,43,47,54
61,64,64,70,73,74,77,76,83,75,59,50,42,41,39,47,43,44,50,52,60,70,77,85
86,83,88,86,90,90,93,79,72,64,52,47,42,40,37,37,36,35,38,37,40,43,46,47
62,85,94,94,94,94,94,93,99,94,94,93,92,89,82,78,90,91,96,100,93,100,94,94
94,96,96,94,96,94,94,94,87,87,85,82,70,61,60,57,59,57,63,64,69,75,80,76
79,80,88,87,87,88,87,87,86,82,75,80,62,58,53,48,52,51,55,59,64,71,76,79
81,84,88,86,87,90,90,94,88,88,88,89,85,84,90,89,90,95,96,90,90,89,93,94
94,90,91,89,85,83,88,94,93,93,93,96,93,89,86,86,83,87,86,80,84,96,93,93
89,93,93,96,96,96,100,93,93,86,74,72,67,72,58,67,62,71,77,77,81,86,86,90
93,96,93,96,96,96,100,96,89,72,62,46,43,44,45,46,43,45,52,60,65,67,74,80
80,86,84,89,89,87,93,86,88,93,93,75,67,54,66,67,67,59,77,90,84,80,86,81
80,83,89,86,89,92,86,93,83,83,72,54,52,56,46,47,40,50,72,77,87,86,93,87
93,93,96,93,89,89,93,93,87,72,69,64,55,62,63,56,56,59,72,90,91,90,90,91
93,86,94,93,89,93,100,93,83,83,78,67,65,61,52,53,53,52,57,61,62,67,72,75
77,74,74,74,80,83,80,80,82,86,83,84,77,74,75,52,52,48,48,60,70,80,86,88
89,89,88,93,89,89,86,83,74,62,52,49,41,38,38,34,37,37,38,48,53,62,62,63
64,72,74,74,77,85,89,74,68,65,57,38,37,36,31,30,30,32,33,41,51,56,58,53
54,58,74,77,83,83,86,63,55,57,51,42,36,32,36,33,31,31,39,39,45,53,58,56
58,75,75,75,64,68,67,63,53,48,32,29,24,21,22,25,25,22,24,32,33,43,42,40
50,57,64,69,74,67,67,58,50,44,42,38,34,36,32,29,29,26,22,26,37,60,56,57
50,52,61,72,74,78,83,60,54,41,39,37,33,29,29,27,25,26,28,29,37,49,54,60
72,80,78,80,83,83,83,73,56,45,42,33,31,34,24,23,23,30,29,37,42,65,63,64
78,67,48,47,54,60,60,65,59,48,45,39,37,33,33,31,27,29,32,34,44,46,65,82
84,93,93,87,93,93,93,93,83,84,76,63,59,59,58,57,53,52,53,57,64,72,78,75
83,86,87,89,89,93,93,90,80,73,68,58,53,53,45,45,36,31,34,39,53,54,65,70
67,77,60,57,57,64,72,62,58,45,39,38,38,34,33,30,33,33,32,43,48,60,58,65
61,65,60,67,65,65,78,78,78,72,81,86,81,87,86,78,84,80,87,87,87,93,90,91
93,90,94,93,93,96,93,93,87,83,83,78,78,67,67,67,60,55,56,67,70,78,83,86
86,89,93,93,96,94,86,90,80,78,67,60,61,49,45,38,38,39,38,42,51,67,67,75
83,90,89,93,93,96,93,83,72,57,49,41,41,38,33,36,39,35,41,41,54,65,70,75
83,83,83,86,90,92,86,75,57,51,38,34,34,34,32,33,28,32,31,47,55,73,68,72
75,83,81,80,90,89,90,68,50,45,47,36,33,36,30,29,31,29,31,39,46,59,68,68
72,90,92,93,93,90,93,86,85,89,83,85,83,71,69,59,59,59,69,64,73,77,74,67
59,61,68,66,68,70,71,77,89,96,89,94,93,93,93,86,93,88,93,86,93,93,89,96
93,96,93,93,93,94,93,93,93,86,80,87,83,90,90,83,77,83,90,90,90,90,90,93
90,90,87,83,86,84,80,80,78,72,67,62,58,58,54,52,56,63,83,90,80,86,86,87
89,86,87,86,86,79,77,71,72,66,66,63,59,59,66,66,69,64,69,66,62,71,74,80
83,80,83,80,86,79,66,58,60,57,51,50,48,48,47,48,44,47,43,48,59,67,74,82
86,93,90,89,93,94,93,83,65,58,56,52,57,46,52,49,49,45,44,53,59,78,75,80
83,86,83,89,89,92,86,83,70,57,55,51,50,47,48,42,39,36,44,45,52,57,63,69
72,81,84,86,90,87,83,78,74,59,62,57,50,44,42,44,39,44,47,53,61,55,61,62
61,61,64,68,81,83,81,84,85,73,84,90,84,87,94,93,93,93,93,93,93,93,93,93
96,96,96,96,96,96,100,93,94,93,90,84,78,68,68,71,66,58,54,68,81,87,90,92
93,93,93,90,90,91,87,78,79,73,73,64,66,71,57,62,62,46,45,53,58,63,66,66
65,68,70,69,67,64,65,63,63,60,61,53,49,43,43,42,44,43,47,46,47,52,55,58
61,68,71,76,77,78,79,68,64,59,55,56,60,60,54,57,58,57,58,70,70,70,72,80
82,87,86,90,89,93,87,77,71,65,65,51,45,41,43,38,38,37,38,43,51,72,55,64
76,82,84,90,90,89,86,72,69,61,46,44,41,43,62,47,45,47,50,56,74,77,79,82
84,85,85,82,86,93,93,83,84,72,60,61,52,61,53,52,53,56,53,67,65,78,83,89
93,93,93,93,93,93,93,81,78,68,56,56,50,50,46,42,45,45,34,40,46,54,63,64
77,77,80,80,84,85,80,75,70,60,54,43,42,39,35,42,47,43,42,45,56,65,68,75
73,79,83,82,90,93,93,87,84,70,79,72,78,68,61,62,54,48,43,46,49,62,60,60
63,68,66,68,73,73,74,79,73,64,57,56,61,61,50,53,50,49,50,58,67,74,79,81
82,88,88,90,91,94,87,84,79,78,64,51,51,43,40,40,46,45,49,51,62,66,68,77
71,73,73,83,83,83,69,69,62,54,50,49,50,40,39,40,35,39,47,51,61,79,82,96
93,93,97,96,96,96,93,88,88,79,78,74,78,78,79,80,72,60,51,51,51,59,59,65
74,77,83,81,81,82,84,77,76,67,63,63,56,56,52,48,48,42,48,48,61,67,72,74
77,83,82,86,90,90,86,83,70,59,55,53,50,50,47,41,41,43,41,49,59,72,78,78
78,84,80,82,84,85,85,78,67,58,54,53,51,49,46,49,46,47,43,49,52,68,66,81
78,81,82,84,87,87,90,74,63,55,47,49,53,44,39,38,42,44,42,46,58,60,64,63
73,82,78,79,82,82,75,75,73,64,64,63,57,58,57,57,55,54,49,63,70,82,88,83
85,90,90,88,91,91,96,90,96,79,69,66,64,54,51,62,72,67,66,73,81,96,91,92
97,94,96,97,97,96,97,85,79,64,64,64,70,82,81,93,85,89,90,91,88,93,94,93
91,93,94,93,93,96,93,93,84,64,59,55,54,54,56,57,55,57,57,61,70,81,87,84
90,90,90,96,90,93,90,78,70,61,63,62,55,53,53,50,48,43,45,48,58,71,72,79
83,93,93,100,93,93,90,68,50,50,46,44,42,35,38,39,34,37,37,42,50,73,76,80
85,90,87,88,93,93,87,65,55,51,42,40,40,33,31,37,34,35,36,38,45,63,60,71
80,68,66,69,85,80,84,67,56,54,46,43,40,40,33,38,40,32,35,40,46,58,71,72
79,87,89,90,90,92,90,64,52,46,46,41,35,38,37,35,35,34,38,38,49,58,63,63
76,84,78,82,85,76,70,59,49,49,37,40,40,38,34,37,37,38,41,41,47,64,73,72
79,78,81,84,90,80,84,62,51,49,43,38,40,37,31,30,28,29,28,33,41,57,50,52
54,57,63,63,63,73,59,57,48,40,35,41,34,35,29,28,33,34,33,40,45,49,48,50
63,62,59,58,58,59,58,55,83,70,65,66,69,56,56,51,51,50,54,55,56,65,67,69
78,87,85,84,82,84,70,65,65,58,45,40,38,37,38,37,37,34,36,35,39,42,47,48
58,64,72,78,82,82,73,64,54,50,47,39,37,37,31,26,31,33,31,36,48,59,65,64
71,66,71,71,73,82,84,78,69,62,52,43,45,45,40,39,43,54,70,85,88,93,93,94
93,90,91,87,82,77,79,71,65,57,44,38,33,38,36,34,34,31,32,34,37,55,63,67
75,81,78,81,86,88,84,73,59,47,48,43,33,34,30,31,30,27,28,29,35,52,61,63
69,70,71,72,77,75,77,57,49,39,42,39,38,39,39,36,38,44,44,53,56,70,71,72
77,82,82,77,88,87,85,69,59,51,41,42,38,33,32,30,29,29,32,35,44,54,59,55
61,63,66,74,78,79,74,71,54,49,41,32,33,32,28,24,24,24,25,32,36,46,48,56
53,68,71,69,73,77,74,65,57,47,40,35,32,35,32,32,32,28,30,34,37,43,45,50
53,59,63,69,77,82,80,61,54,44,40,35,36,34,34,34,32,32,30,35,40,43,47,49
54,64,66,64,72,67,59,50,40,34,32,30,30,27,27,29,25,26,29,31,38,49,52,49
51,50,66,70,68,58,73,49,40,34,32,26,27,26,26,26,26,28,27,28,35,53,52,61
66,69,75,78,73,76,74,69,49,46,34,28,26,29,22,23,21,21,22,24,33,44,46,54
61,55,59,60,57,66,63,59,52,46,44,39,34,34,32,30,27,27,32,33,37,47,64,48
50,62,70,65,75,76,83,76,64,53,43,50,40,32,30,30,30,33,35,37,45,55,66,63
76,79,81,84,87,85,81,69,55,42,39,37,33,29,31,33,31,31,34,35,40,48,47,58
61,67,70,72,72,73,68,55,52,46,46,41,38,40,32,30,32,30,30,33,36,47,52,63
69,71,79,79,81,78,78,69,67,54,49,49,41,38,34,38,47,50,37,35,38,45,50,55
65,68,72,72,78,77,73,66,54,41,42,61,55,42,31,34,37,36,37,35,51,54,62,63
75,88,91,93,93,93,97,93,83,76,73,69,57,57,46,40,39,36,36,41,50,57,68,73
77,65,72,79,79,78,80,68,57,51,50,38,40,36,35,31,35,36,42,52,51,72,70,60
69,71,74,79,79,87,82,74,68,58,47,43,43,35,30,32,30,29,33,40,54,64,70,65
68,65,68,70,71,71,74,69,61,59,57,60,51,47,49,47,44,46,45,48,53,60,69,71
79,79,84,86,90,90,83,68,62,54,53,44,48,44,40,36,40,36,36,38,41,49,50,55
61,68,72,70,70,76,73,64,59,49,42,34,36,32,32,31,31,30,33,34,37,40,43,47
50,53,56,61,75,79,78,70,62,59,53,47,41,36,36,34,36,32,36,36,42,57,65,66
70,71,75,77,78,76,78,65,52,39,37,37,32,29,31,27,25,26,24,25,33,34,38,51
54,49,55,69,76,78,85,79,66,58,50,42,40,35,32,34,33,30,31,36,36,39,40,42
46,53,55,54,57,59,62,61,56,57,50,45,41,44,40,40,40,38,40,43,48,54,56,63
70,76,83,82,88,90,88,88,87,93,92,79,72,59,58,55,53,52,52,55,57,61,62,64
66,66,65,67,72,67,67,63,64,64,62,56,53,53,49,45,45,44,46,47,49,54,54,57
58,60,63,66,68,71,78,73,68,66,57,51,54,78,87,81,86,83,79,84,91,87,90,88
93,97,97,97,97,96,91,88,94,88,87,84,69,78,77,69,68,72,78,69,86,87,97,97
97,97,94,93,97,98,100,93,88,84,79,73,74,65,72,74,74,80,79,84,87,93,93,97
94,97,97,97,97,97,97,94,93,84,60,56,55,51,48,59,58,62,51,62,74,81,84,87
93,93,96,93,97,97,100,85,72,60,55,54,46,44,41,41,41,39,38,46,54,69,74,76
81,84,85,93,92,91,86,73,67,60,58,51,48,40,39,41,44,51,73,65,67,73,77,80
81,78,78,87,90,97,97,80,77,69,69,60,60,55,51,49,49,45,43,47,54,59,67,77
84,89,90,92,93,93,93,81,71,65,58,53,46,45,37,36,33,35,35,45,47,61,55,61
66,73,74,79,84,88,90,79,67,54,50,45,37,40,33,33,32,31,32,35,42,52,55,69
76,76,84,87,90,87,90,77,75,65,55,48,47,44,38,38,32,37,43,46,57,64,71,78
84,84,83,87,90,89,85,74,67,55,45,38,40,38,48,41,37,45,45,47,61,64,71,77
78,81,81,87,90,87,87,74,72,60,55,47,41,36,34,33,32,31,32,40,52,55,59,68
73,73,78,81,86,87,93,70,66,48,42,40,33,29,25,29,25,27,27,32,41,46,47,55
54,61,65,68,75,75,67,67,62,51,44,33,27,22,20,23,22,20,22,28,34,46,46,44
55,57,59,55,46,65,68,59,50,44,42,41,37,37,33,29,29,27,29,31,34,41,42,47
51,67,64,66,75,71,72,62,50,45,39,35,29,25,27,27,27,28,29,33,37,45,46,46
52,58,62,67,74,71,73,66,51,45,39,34,31,31,30,27,25,26,26,30,33,37,36,40
40,41,46,55,59,66,68,61,53,46,41,38,32,32,27,28,28,28,30,30,36,40,45,49
53,62,64,67,65,72,60,56,51,49,39,33,31,30,30,31,36,36,40,52,68,71,77,70
67,72,81,86,86,89,93,93,84,72,70,58,49,49,39,38,39,38,36,39,45,61,66,70
80,84,84,87,90,93,93,84,74,64,56,46,44,38,33,34,33,32,32,37,46,58,64,70
74,71,69,77,75,72,72,62,49,39,29,28,26,26,28,24,22,21,24,27,34,41,48,54
63,70,75,77,80,83,88,67,54,39,38,32,29,27,25,22,22,23,22,26,34,47,54,57
66,66,68,71,77,76,77,63,57,48,42,34,29,29,28,25,25,25,31,29,34,49,48,60
61,69,69,74,77,77,83,68,51,41,35,35,32,30,29,29,29,32,36,37,44,49,50,55
66,67,72,66,71,72,73,69,61,53,47,39,35,33,31,29,29,29,29,32,40,49,55,53
54,61,68,72,75,74,78,68,55,45,37,31,31,31,27,25,25,25,27,31,40,56,58,64
72,68,71,77,76,80,78,70,49,34,29,29,25,25,23,22,22,22,24,32,41,53,57,53
62,70,70,75,75,73,75,68,42,35,30,27,25,21,20,21,19,21,19,30,41,50,58,57
62,62,69,73,74,76,81,73,59,46,38,28,24,21,20,17,17,19,21,29,39,39,45,54
59,51,53,56,58,61,71,63,51,46,41,33,28,22,20,18,19,20,25,32,37,50,53,53
65,68,67,78,71,78,84,73,57,40,34,31,27,24,21,18,18,18,19,26,32,36,40,44
54,53,56,57,61,66,68,63,47,40,38,33,25,25,23,22,20,18,21,29,38,42,50,49
53,58,55,50,61,65,67,60,49,43,38,34,35,35,33,32,33,35,37,42,52,58,58,69
77,90,92,93,90,93,87,78,73,70,67,63,50,50,42,34,34,34,33,38,46,56,60,65
72,75,73,77,80,84,89,83,60,47,38,35,34,29,28,26,26,24,26,34,51,58,76,70
74,74,84,86,85,86,88,77,57,38,34,26,26,25,24,26,25,26,28,35,45,61,54,64
72,78,72,78,74,78,84,76,58,45,37,30,29,27,24,24,23,24,23,33,44,53,50,59
63,69,74,74,74,78,76,61,50,33,27,24,20,18,17,18,17,18,21,24,28,32,34,35
38,39,42,49,59,53,50,64,51,39,37,34,34,34,31,29,29,30,32,38,48,55,62,66
78,76,82,87,87,83,59,60,58,51,45,40,37,34,32,31,30,29,29,36,45,50,55,52
51,61,66,71,73,77,79,67,53,45,34,31,29,27,26,26,26,24,25,34,43,55,54,60
61,52,55,57,61,67,72,66,47,39,34,30,29,27,23,23,23,25,29,37,48,54,51,54
66,68,74,71,74,81,89,83,79,66,54,46,37,37,32,33,34,34,35,39,43,51,53,61
62,66,75,72,69,75,79,74,75,69,73,66,72,63,67,66,58,52,55,62,68,72,58,56
63,62,68,72,74,80,81,81,65,53,45,41,35,32,29,24,24,24,26,29,37,45,49,57
62,65,64,67,69,70,78,68,58,47,34,34,34,33,31,31,31,33,34,38,47,57,64,64
66,70,73,78,78,81,86,69,63,49,42,36,37,35,32,29,27,27,28,37,41,44,46,46
48,49,59,70,73,75,75,69,57,47,38,35,33,31,25,25,23,25,27,34,39,46,53,54
57,58,61,63,68,67,54,51,50,41,36,36,34,29,27,23,25,25,27,36,44,47,46,45
45,49,51,47,49,52,56,56,48,36,34,32,27,27,26,26,26,24,26,32,35,43,43,42
44,46,48,49,46,47,53,54,52,66,62,59,62,63,59,66,69,79,84,96,91,96,91,91
91,94,94,100,96,96,100,100,94,88,77,70,67,59,59,55,53,54,52,56,75,78,82,85
84,84,83,84,87,85,84,79,79,73,67,60,53,50,41,40,48,49,57,64,68,68,72,77
81,86,88,80,86,89,93,87,70,63,49,45,38,30,30,29,29,33,35,41,49,50,52,56
59,53,54,54,60,60,60,60,60,56,57,54,49,53,48,45,48,47,49,58,64,73,76,73
77,80,77,80,78,72,73,72,73,60,53,46,43,40,39,38,39,39,43,54,61,69,67,60
61,63,61,61,62,64,68,68,61,50,42,40,40,58,47,42,42,41,62,75,96,96,90,84
80,82,79,78,76,87,100,93,94,100,100,99,93,92,87,97,84,85,74,86,86,81,87,87
84,87,90,90,93,93,93,87,83,67,64,53,55,43,39,36,37,36,44,64,75,88,89,89
96,96,93,96,99,96,93,93,84,65,53,43,40,35,34,33,33,36,47,53,69,78,86,72
76,81,88,86,86,87,93,93,79,71,64,56,57,56,48,48,48,45,56,65,81,90,90,90
93,93,93,86,86,87,84,84,75,64,54,46,39,41,37,34,35,37,44,53,59,64,64,70
70,74,77,61,61,71,79,85,85,74,50,49,45,45,39,36,34,34,39,61,67,73,75,72
73,71,73,81,76,78,84,84,74,62,51,43,35,33,31,29,27,29,39,48,56,58,52,53
58,65,66,67,70,75,72,72,66,53,44,37,32,28,26,29,31,31,35,48,48,59,57,60
63,67,58,63,66,68,65,74,86,93,92,92,92,86,81,80,77,73,80,86,92,99,96,96
96,96,95,96,100,99,100,100,99,84,83,78,77,72,71,68,68,67,76,87,86,88,82,83
75,87,83,93,82,90,99,93,90,84,78,72,70,62,58,54,54,57,70,67,68,63,65,66
70,75,75,70,72,72,72,81,81,72,69,66,63,64,60,58,62,61,71,74,84,93,90,92
93,91,83,71,73,76,85,97,96,94,88,86,83,74,68,67,70,85,94,100,99,100,100,97
100,100,97,96,96,96,100,96,91,79,72,67,63,53,57,56,56,54,69,78,83,90,90,94
96,96,99,100,96,100,100,100,94,84,71,59,57,49,43,44,38,38,65,78,87,90,93,93
93,87,86,90,93,80,82,77,72,60,42,40,34,32,27,26,25,31,41,64,70,73,67,74
83,81,88,78,87,87,78,80,79,65,52,44,37,38,38,34,34,43,53,72,77,79,81,83
81,84,83,87,90,92,91,94,87,82,79,74,73,69,67,59,57,55,69,73,78,84,86,85
77,80,77,75,75,83,86,87,89,71,68,55,58,44,46,47,50,55,56,71,75,74,82,87
86,89,92,92,92,96,100,96,93,83,65,50,47,41,36,37,37,38,45,58,64,77,73,73
87,86,86,89,96,94,93,89,84,73,64,52,42,45,41,42,40,45,56,64,76,86,93,93
96,96,96,96,96,97,100,100,99,84,72,63,48,51,49,42,47,49,66,83,83,93,93,96
93,96,94,93,89,96,89,96,94,92,79,67,59,55,48,44,48,49,60,60,67,64,67,75
83,86,93,95,95,96,93,93,93,85,85,78,67,58,53,51,51,59,72,80,82,86,92,95
95,99,96,96,96,96,100,100,100,96,91,91,88,90,93,93,92,93,93,93,93,93,93,94
96,96,96,96,96,100,96,100,100,96,93,84,79,73,72,64,60,67,84,85,88,93,90,91
93,96,95,93,91,91,88,88,89,87,85,86,85,79,70,74,70,80,90,86,87,81,86,90
93,93,96,96,96,96,96,90,90,78,70,70,62,62,58,56,56,57,72,77,81,86,88,92
93,96,94,96,96,96,96,90,90,81,72,56,41,36,32,31,31,39,49,61,70,72,72,78
